destination,year,population,origin,total,destination_lat,destination_lng,origin_lat,origin_lng
Virginia,2011,7996552,Washington,4615,37,-79,48,-121
Virginia,2012,8085389,Washington,4160,37,-79,48,-121
Virginia,2013,8163664,Washington,5051,37,-79,48,-121
Virginia,2014,8224054,Washington,5025,37,-79,48,-121
Virginia,2015,8283737,Washington,4134,37,-79,48,-121
Virginia,2016,8312297,Washington,4925,37,-79,48,-121
Virginia,2017,8372522,Washington,5488,37,-79,48,-121
Virginia,2018,8424340,Washington,6404,37,-79,48,-121
Virginia,2019,8439982,Washington,6580,37,-79,48,-121
Washington,2010,6661321,Washington,0,48,-121,48,-121
Washington,2011,6748474,Washington,0,48,-121,48,-121
Washington,2012,6815763,Washington,0,48,-121,48,-121
Washington,2013,6888552,Washington,0,48,-121,48,-121
Washington,2014,6979369,Washington,0,48,-121,48,-121
Washington,2015,7089143,Washington,0,48,-121,48,-121
Washington,2016,7202119,Washington,0,48,-121,48,-121
Washington,2017,7318811,Washington,0,48,-121,48,-121
Washington,2018,7453439,Washington,0,48,-121,48,-121
Washington,2019,7527366,Washington,0,48,-121,48,-121
West Virginia,2010,1833535,Washington,192,39,-80,48,-121
West Virginia,2011,1836614,Washington,83,39,-80,48,-121
West Virginia,2012,1837518,Washington,297,39,-80,48,-121
West Virginia,2013,1837863,Washington,49,39,-80,48,-121
West Virginia,2014,1831414,Washington,0,39,-80,48,-121
West Virginia,2015,1823753,Washington,223,39,-80,48,-121
West Virginia,2016,1810709,Washington,216,39,-80,48,-121
West Virginia,2017,1798306,Washington,469,39,-80,48,-121
West Virginia,2018,1787630,Washington,185,39,-80,48,-121
West Virginia,2019,1773280,Washington,129,39,-80,48,-121
Wisconsin,2010,5623196,Washington,1013,44,-89,48,-121
Wisconsin,2011,5647213,Washington,1555,44,-89,48,-121
Wisconsin,2012,5660677,Washington,1208,44,-89,48,-121
Wisconsin,2013,5681024,Washington,1616,44,-89,48,-121
Wisconsin,2014,5692727,Washington,1717,44,-89,48,-121
Wisconsin,2015,5708201,Washington,2129,44,-89,48,-121
Wisconsin,2016,5712104,Washington,1634,44,-89,48,-121
Wisconsin,2017,5731549,Washington,2531,44,-89,48,-121
Wisconsin,2018,5751525,Washington,1938,44,-89,48,-121
Wisconsin,2019,5760481,Washington,1682,44,-89,48,-121
Wyoming,2010,556954,Washington,556,43,-107,48,-121
Wyoming,2011,561389,Washington,1803,43,-107,48,-121
Wyoming,2012,569734,Washington,1323,43,-107,48,-121
Wyoming,2013,575933,Washington,867,43,-107,48,-121
Wyoming,2014,577782,Washington,1446,43,-107,48,-121
Wyoming,2015,579102,Washington,1051,43,-107,48,-121
Wyoming,2016,577567,Washington,1426,43,-107,48,-121
Wyoming,2017,573483,Washington,759,43,-107,48,-121
Wyoming,2018,570867,Washington,373,43,-107,48,-121
Wyoming,2019,572884,Washington,885,43,-107,48,-121
Puerto Rico,2010,3676493,Washington,0,18,-67,48,-121
Puerto Rico,2011,3669195,Washington,41,18,-67,48,-121
Puerto Rico,2012,3628402,Washington,0,18,-67,48,-121
Puerto Rico,2013,3579220,Washington,0,18,-67,48,-121
Puerto Rico,2014,3511186,Washington,180,18,-67,48,-121
Puerto Rico,2015,3443445,Washington,204,18,-67,48,-121
Puerto Rico,2016,3384760,Washington,368,18,-67,48,-121
Puerto Rico,2017,3313519,Washington,0,18,-67,48,-121
Puerto Rico,2018,3173956,Washington,0,18,-67,48,-121
Puerto Rico,2019,3175835,Washington,507,18,-67,48,-121
Alabama,2010,4729509,West Virginia,41,32,-87,39,-80
Alabama,2011,4745278,West Virginia,65,32,-87,39,-80
Alabama,2012,4764428,West Virginia,128,32,-87,39,-80
Alabama,2013,4781296,West Virginia,109,32,-87,39,-80
Alabama,2014,4791931,West Virginia,1162,32,-87,39,-80
Alabama,2015,4801599,West Virginia,445,32,-87,39,-80
Alabama,2016,4810126,West Virginia,42,32,-87,39,-80
Alabama,2017,4819343,West Virginia,1070,32,-87,39,-80
Alabama,2018,4832358,West Virginia,176,32,-87,39,-80
Alabama,2019,4849509,West Virginia,421,32,-87,39,-80
Alaska,2010,702974,West Virginia,0,64,-149,39,-80
Alaska,2011,711962,West Virginia,89,64,-149,39,-80
Alaska,2012,721186,West Virginia,0,64,-149,39,-80
Alaska,2013,725193,West Virginia,257,64,-149,39,-80
Alaska,2014,725206,West Virginia,0,64,-149,39,-80
Alaska,2015,727862,West Virginia,0,64,-149,39,-80
Alaska,2016,731760,West Virginia,0,64,-149,39,-80
Alaska,2017,730874,West Virginia,0,64,-149,39,-80
Alaska,2018,727164,West Virginia,0,64,-149,39,-80
Alaska,2019,722063,West Virginia,355,64,-149,39,-80
Arizona,2010,6332786,West Virginia,595,34,-111,39,-80
Arizona,2011,6402301,West Virginia,70,34,-111,39,-80
Arizona,2012,6468907,West Virginia,765,34,-111,39,-80
Arizona,2013,6543362,West Virginia,188,34,-111,39,-80
Arizona,2014,6651964,West Virginia,32,34,-111,39,-80
Arizona,2015,6747595,West Virginia,0,34,-111,39,-80
Arizona,2016,6851836,West Virginia,1419,34,-111,39,-80
Arizona,2017,6935358,West Virginia,318,34,-111,39,-80
Arizona,2018,7090137,West Virginia,29,34,-111,39,-80
Arizona,2019,7200620,West Virginia,237,34,-111,39,-80
Arkansas,2010,2888304,West Virginia,0,35,-92,39,-80
Arkansas,2011,2906632,West Virginia,24,35,-92,39,-80
Arkansas,2012,2912680,West Virginia,84,35,-92,39,-80
Arkansas,2013,2923642,West Virginia,150,35,-92,39,-80
Arkansas,2014,2931123,West Virginia,303,35,-92,39,-80
Arkansas,2015,2938341,West Virginia,143,35,-92,39,-80
Arkansas,2016,2949650,West Virginia,75,35,-92,39,-80
Arkansas,2017,2968395,West Virginia,0,35,-92,39,-80
Arkansas,2018,2975961,West Virginia,72,35,-92,39,-80
Arkansas,2019,2989054,West Virginia,133,35,-92,39,-80
California,2010,36907897,West Virginia,1446,37,-119,39,-80
California,2011,37222678,West Virginia,832,37,-119,39,-80
California,2012,37572738,West Virginia,1413,37,-119,39,-80
California,2013,37873189,West Virginia,967,37,-119,39,-80
California,2014,38340324,West Virginia,897,37,-119,39,-80
California,2015,38675135,West Virginia,413,37,-119,39,-80
California,2016,38783436,West Virginia,1150,37,-119,39,-80
California,2017,39085984,West Virginia,789,37,-119,39,-80
California,2018,39114889,West Virginia,1246,37,-119,39,-80
California,2019,39084048,West Virginia,303,37,-119,39,-80
Colorado,2010,4988190,West Virginia,623,40,-106,39,-80
Colorado,2011,5048443,West Virginia,412,40,-106,39,-80
Colorado,2012,5123944,West Virginia,837,40,-106,39,-80
Colorado,2013,5206012,West Virginia,246,40,-106,39,-80
Colorado,2014,5293943,West Virginia,110,40,-106,39,-80
Colorado,2015,5393067,West Virginia,1232,40,-106,39,-80
Colorado,2016,5476928,West Virginia,309,40,-106,39,-80
Colorado,2017,5542282,West Virginia,42,40,-106,39,-80
Colorado,2018,5633029,West Virginia,238,40,-106,39,-80
Colorado,2019,5701658,West Virginia,502,40,-106,39,-80
Connecticut,2010,3541146,West Virginia,442,42,-73,39,-80
Connecticut,2011,3548667,West Virginia,46,42,-73,39,-80
Connecticut,2012,3555319,West Virginia,174,42,-73,39,-80
Connecticut,2013,3562959,West Virginia,183,42,-73,39,-80
Connecticut,2014,3558915,West Virginia,0,42,-73,39,-80
Connecticut,2015,3554844,West Virginia,63,42,-73,39,-80
Connecticut,2016,3541758,West Virginia,286,42,-73,39,-80
Connecticut,2017,3556297,West Virginia,0,42,-73,39,-80
Connecticut,2018,3538203,West Virginia,181,42,-73,39,-80
Connecticut,2019,3531986,West Virginia,408,42,-73,39,-80
Delaware,2010,889812,West Virginia,0,39,-76,39,-80
Delaware,2011,897187,West Virginia,198,39,-76,39,-80
Delaware,2012,906576,West Virginia,161,39,-76,39,-80
Delaware,2013,914025,West Virginia,53,39,-76,39,-80
Delaware,2014,924770,West Virginia,176,39,-76,39,-80
Delaware,2015,935813,West Virginia,119,39,-76,39,-80
Delaware,2016,942073,West Virginia,158,39,-76,39,-80
Delaware,2017,952449,West Virginia,371,39,-76,39,-80
Delaware,2018,958770,West Virginia,124,39,-76,39,-80
Delaware,2019,964817,West Virginia,219,39,-76,39,-80
District of Columbia ,2010,596747,West Virginia,860,39,-77,39,-80
District of Columbia ,2011,611608,West Virginia,120,39,-77,39,-80
District of Columbia ,2012,624847,West Virginia,293,39,-77,39,-80
District of Columbia ,2013,636535,West Virginia,391,39,-77,39,-80
District of Columbia ,2014,648586,West Virginia,213,39,-77,39,-80
District of Columbia ,2015,663006,West Virginia,478,39,-77,39,-80
District of Columbia ,2016,672022,West Virginia,296,39,-77,39,-80
District of Columbia ,2017,684810,West Virginia,0,39,-77,39,-80
District of Columbia ,2018,693798,West Virginia,294,39,-77,39,-80
District of Columbia ,2019,697556,West Virginia,324,39,-77,39,-80
Florida,2010,18647600,West Virginia,5634,28,-82,39,-80
Florida,2011,18863948,West Virginia,4964,28,-82,39,-80
Florida,2012,19114620,West Virginia,3533,28,-82,39,-80
Florida,2013,19345059,West Virginia,4250,28,-82,39,-80
Florida,2014,19683763,West Virginia,3313,28,-82,39,-80
Florida,2015,20068392,West Virginia,3479,28,-82,39,-80
Florida,2016,20401575,West Virginia,3979,28,-82,39,-80
Florida,2017,20772371,West Virginia,2187,28,-82,39,-80
Florida,2018,21092877,West Virginia,5760,28,-82,39,-80
Florida,2019,21269409,West Virginia,2186,28,-82,39,-80
Georgia,2010,9587237,West Virginia,358,32,-83,39,-80
Georgia,2011,9699859,West Virginia,1340,32,-83,39,-80
Georgia,2012,9796547,West Virginia,1237,32,-83,39,-80
Georgia,2013,9870319,West Virginia,645,32,-83,39,-80
Georgia,2014,9970167,West Virginia,1487,32,-83,39,-80
Georgia,2015,10088525,West Virginia,1300,32,-83,39,-80
Georgia,2016,10179860,West Virginia,838,32,-83,39,-80
Georgia,2017,10299497,West Virginia,420,32,-83,39,-80
Georgia,2018,10410462,West Virginia,1277,32,-83,39,-80
Georgia,2019,10499808,West Virginia,408,32,-83,39,-80
Hawaii,2010,1346274,West Virginia,483,20,-156,39,-80
Hawaii,2011,1357806,West Virginia,312,20,-156,39,-80
Hawaii,2012,1374852,West Virginia,197,20,-156,39,-80
Hawaii,2013,1387361,West Virginia,0,20,-156,39,-80
Hawaii,2014,1401004,West Virginia,0,20,-156,39,-80
Hawaii,2015,1414355,West Virginia,130,20,-156,39,-80
Hawaii,2016,1410258,West Virginia,20,20,-156,39,-80
Hawaii,2017,1410750,West Virginia,0,20,-156,39,-80
Hawaii,2018,1403653,West Virginia,0,20,-156,39,-80
Hawaii,2019,1396819,West Virginia,197,20,-156,39,-80
Idaho,2010,1550967,West Virginia,133,44,-115,39,-80
Idaho,2011,1559637,West Virginia,0,44,-115,39,-80
Idaho,2012,1573036,West Virginia,0,44,-115,39,-80
Idaho,2013,1592596,West Virginia,0,44,-115,39,-80
Idaho,2014,1613068,West Virginia,0,44,-115,39,-80
Idaho,2015,1635366,West Virginia,441,44,-115,39,-80
Idaho,2016,1663756,West Virginia,122,44,-115,39,-80
Idaho,2017,1694182,West Virginia,0,44,-115,39,-80
Idaho,2018,1734756,West Virginia,154,44,-115,39,-80
Idaho,2019,1764327,West Virginia,0,44,-115,39,-80
Illinois,2010,12680126,West Virginia,812,41,-89,39,-80
Illinois,2011,12718402,West Virginia,352,41,-89,39,-80
Illinois,2012,12725119,West Virginia,1221,41,-89,39,-80
Illinois,2013,12740816,West Virginia,1074,41,-89,39,-80
Illinois,2014,12730206,West Virginia,177,41,-89,39,-80
Illinois,2015,12706393,West Virginia,808,41,-89,39,-80
Illinois,2016,12654142,West Virginia,880,41,-89,39,-80
Illinois,2017,12659328,West Virginia,130,41,-89,39,-80
Illinois,2018,12599244,West Virginia,869,41,-89,39,-80
Illinois,2019,12536539,West Virginia,379,41,-89,39,-80
Indiana,2010,6414862,West Virginia,669,40,-86,39,-80
Indiana,2011,6437155,West Virginia,216,40,-86,39,-80
Indiana,2012,6457067,West Virginia,507,40,-86,39,-80
Indiana,2013,6492306,West Virginia,160,40,-86,39,-80
Indiana,2014,6516181,West Virginia,30,40,-86,39,-80
Indiana,2015,6540691,West Virginia,29,40,-86,39,-80
Indiana,2016,6554084,West Virginia,156,40,-86,39,-80
Indiana,2017,6591598,West Virginia,1044,40,-86,39,-80
Indiana,2018,6612948,West Virginia,477,40,-86,39,-80
Indiana,2019,6656971,West Virginia,10,40,-86,39,-80
Iowa,2010,3013053,West Virginia,0,42,-93,39,-80
Iowa,2011,3027718,West Virginia,115,42,-93,39,-80
Iowa,2012,3035469,West Virginia,22,42,-93,39,-80
Iowa,2013,3053635,West Virginia,147,42,-93,39,-80
Iowa,2014,3067872,West Virginia,161,42,-93,39,-80
Iowa,2015,3081446,West Virginia,45,42,-93,39,-80
Iowa,2016,3097283,West Virginia,203,42,-93,39,-80
Iowa,2017,3106880,West Virginia,550,42,-93,39,-80
Iowa,2018,3119306,West Virginia,0,42,-93,39,-80
Iowa,2019,3121385,West Virginia,409,42,-93,39,-80
Kansas,2010,2820894,West Virginia,0,39,-98,39,-80
Kansas,2011,2833584,West Virginia,0,39,-98,39,-80
Kansas,2012,2848708,West Virginia,139,39,-98,39,-80
Kansas,2013,2854869,West Virginia,330,39,-98,39,-80
Kansas,2014,2866584,West Virginia,139,39,-98,39,-80
Kansas,2015,2875640,West Virginia,160,39,-98,39,-80
Kansas,2016,2870529,West Virginia,0,39,-98,39,-80
Kansas,2017,2876925,West Virginia,0,39,-98,39,-80
Kansas,2018,2874208,West Virginia,90,39,-98,39,-80
Kansas,2019,2879518,West Virginia,174,39,-98,39,-80
Kentucky,2010,4296639,West Virginia,2297,38,-84,39,-80
Kentucky,2011,4316297,West Virginia,1174,38,-84,39,-80
Kentucky,2012,4328626,West Virginia,3346,38,-84,39,-80
Kentucky,2013,4345186,West Virginia,1772,38,-84,39,-80
Kentucky,2014,4357819,West Virginia,2220,38,-84,39,-80
Kentucky,2015,4373403,West Virginia,3349,38,-84,39,-80
Kentucky,2016,4385213,West Virginia,2929,38,-84,39,-80
Kentucky,2017,4404279,West Virginia,2140,38,-84,39,-80
Kentucky,2018,4414714,West Virginia,3776,38,-84,39,-80
Kentucky,2019,4421512,West Virginia,983,38,-84,39,-80
Louisiana,2010,4483529,West Virginia,210,31,-92,39,-80
Louisiana,2011,4518629,West Virginia,110,31,-92,39,-80
Louisiana,2012,4545914,West Virginia,238,31,-92,39,-80
Louisiana,2013,4568320,West Virginia,726,31,-92,39,-80
Louisiana,2014,4593505,West Virginia,369,31,-92,39,-80
Louisiana,2015,4612024,West Virginia,90,31,-92,39,-80
Louisiana,2016,4622042,West Virginia,586,31,-92,39,-80
Louisiana,2017,4629962,West Virginia,261,31,-92,39,-80
Louisiana,2018,4603081,West Virginia,567,31,-92,39,-80
Louisiana,2019,4595111,West Virginia,49,31,-92,39,-80
Maine,2010,1313902,West Virginia,0,45,-69,39,-80
Maine,2011,1315833,West Virginia,43,45,-69,39,-80
Maine,2012,1315586,West Virginia,51,45,-69,39,-80
Maine,2013,1315753,West Virginia,155,45,-69,39,-80
Maine,2014,1317638,West Virginia,17,45,-69,39,-80
Maine,2015,1317444,West Virginia,35,45,-69,39,-80
Maine,2016,1319292,West Virginia,107,45,-69,39,-80
Maine,2017,1322591,West Virginia,72,45,-69,39,-80
Maine,2018,1324095,West Virginia,0,45,-69,39,-80
Maine,2019,1331656,West Virginia,11,45,-69,39,-80
Maryland,2010,5716785,West Virginia,4363,39,-77,39,-80
Maryland,2011,5759087,West Virginia,2027,39,-77,39,-80
Maryland,2012,5816472,West Virginia,1957,39,-77,39,-80
Maryland,2013,5857213,West Virginia,4653,39,-77,39,-80
Maryland,2014,5911235,West Virginia,2598,39,-77,39,-80
Maryland,2015,5934005,West Virginia,2605,39,-77,39,-80
Maryland,2016,5949566,West Virginia,4744,39,-77,39,-80
Maryland,2017,5988007,West Virginia,3926,39,-77,39,-80
Maryland,2018,5974521,West Virginia,5422,39,-77,39,-80
Maryland,2019,5979602,West Virginia,4933,39,-77,39,-80
Massachusetts,2010,6489250,West Virginia,0,42,-71,39,-80
Massachusetts,2011,6515057,West Virginia,911,42,-71,39,-80
Massachusetts,2012,6580641,West Virginia,385,42,-71,39,-80
Massachusetts,2013,6619999,West Virginia,222,42,-71,39,-80
Massachusetts,2014,6674907,West Virginia,221,42,-71,39,-80
Massachusetts,2015,6725678,West Virginia,286,42,-71,39,-80
Massachusetts,2016,6745441,West Virginia,292,42,-71,39,-80
Massachusetts,2017,6789798,West Virginia,161,42,-71,39,-80
Massachusetts,2018,6834364,West Virginia,115,42,-71,39,-80
Massachusetts,2019,6828110,West Virginia,63,42,-71,39,-80
Michigan,2010,9762127,West Virginia,446,44,-86,39,-80
Michigan,2011,9766574,West Virginia,417,44,-86,39,-80
Michigan,2012,9778980,West Virginia,353,44,-86,39,-80
Michigan,2013,9784094,West Virginia,319,44,-86,39,-80
Michigan,2014,9795659,West Virginia,560,44,-86,39,-80
Michigan,2015,9811416,West Virginia,885,44,-86,39,-80
Michigan,2016,9813772,West Virginia,435,44,-86,39,-80
Michigan,2017,9851330,West Virginia,392,44,-86,39,-80
Michigan,2018,9891083,West Virginia,115,44,-86,39,-80
Michigan,2019,9880758,West Virginia,767,44,-86,39,-80
Minnesota,2010,5244256,West Virginia,200,47,-95,39,-80
Minnesota,2011,5277329,West Virginia,92,47,-95,39,-80
Minnesota,2012,5315228,West Virginia,0,47,-95,39,-80
Minnesota,2013,5353441,West Virginia,596,47,-95,39,-80
Minnesota,2014,5385219,West Virginia,680,47,-95,39,-80
Minnesota,2015,5419822,West Virginia,34,47,-95,39,-80
Minnesota,2016,5455904,West Virginia,331,47,-95,39,-80
Minnesota,2017,5510902,West Virginia,44,47,-95,39,-80
Minnesota,2018,5543490,West Virginia,0,47,-95,39,-80
Minnesota,2019,5575235,West Virginia,0,47,-95,39,-80
Mississippi,2010,2931228,West Virginia,94,32,-89,39,-80
Mississippi,2011,2943021,West Virginia,303,32,-89,39,-80
Mississippi,2012,2947696,West Virginia,0,32,-89,39,-80
Mississippi,2013,2957797,West Virginia,126,32,-89,39,-80
Mississippi,2014,2957658,West Virginia,447,32,-89,39,-80
Mississippi,2015,2959289,West Virginia,725,32,-89,39,-80
Mississippi,2016,2951081,West Virginia,260,32,-89,39,-80
Mississippi,2017,2946971,West Virginia,1158,32,-89,39,-80
Mississippi,2018,2955717,West Virginia,285,32,-89,39,-80
Mississippi,2019,2943737,West Virginia,647,32,-89,39,-80
Missouri,2010,5920858,West Virginia,177,38,-92,39,-80
Missouri,2011,5937896,West Virginia,196,38,-92,39,-80
Missouri,2012,5951913,West Virginia,148,38,-92,39,-80
Missouri,2013,5973448,West Virginia,756,38,-92,39,-80
Missouri,2014,5992195,West Virginia,288,38,-92,39,-80
Missouri,2015,6015580,West Virginia,498,38,-92,39,-80
Missouri,2016,6022165,West Virginia,514,38,-92,39,-80
Missouri,2017,6039877,West Virginia,90,38,-92,39,-80
Missouri,2018,6053109,West Virginia,59,38,-92,39,-80
Missouri,2019,6069697,West Virginia,829,38,-92,39,-80
Montana,2010,978507,West Virginia,0,47,-110,39,-80
Montana,2011,987076,West Virginia,14,47,-110,39,-80
Montana,2012,995544,West Virginia,0,47,-110,39,-80
Montana,2013,1003013,West Virginia,50,47,-110,39,-80
Montana,2014,1012169,West Virginia,0,47,-110,39,-80
Montana,2015,1019646,West Virginia,50,47,-110,39,-80
Montana,2016,1032794,West Virginia,110,47,-110,39,-80
Montana,2017,1039170,West Virginia,112,47,-110,39,-80
Montana,2018,1051757,West Virginia,0,47,-110,39,-80
Montana,2019,1056994,West Virginia,176,47,-110,39,-80
Nebraska,2010,1802697,West Virginia,73,41,-100,39,-80
Nebraska,2011,1817126,West Virginia,24,41,-100,39,-80
Nebraska,2012,1829420,West Virginia,111,41,-100,39,-80
Nebraska,2013,1842900,West Virginia,36,41,-100,39,-80
Nebraska,2014,1855356,West Virginia,0,41,-100,39,-80
Nebraska,2015,1869217,West Virginia,0,41,-100,39,-80
Nebraska,2016,1882987,West Virginia,45,41,-100,39,-80
Nebraska,2017,1894217,West Virginia,164,41,-100,39,-80
Nebraska,2018,1905843,West Virginia,41,41,-100,39,-80
Nebraska,2019,1910711,West Virginia,148,41,-100,39,-80
Nevada,2010,2667364,West Virginia,56,39,-116,39,-80
Nevada,2011,2688336,West Virginia,0,39,-116,39,-80
Nevada,2012,2725280,West Virginia,100,39,-116,39,-80
Nevada,2013,2757365,West Virginia,66,39,-116,39,-80
Nevada,2014,2806170,West Virginia,493,39,-116,39,-80
Nevada,2015,2859489,West Virginia,280,39,-116,39,-80
Nevada,2016,2907243,West Virginia,14,39,-116,39,-80
Nevada,2017,2963456,West Virginia,0,39,-116,39,-80
Nevada,2018,3003761,West Virginia,0,39,-116,39,-80
Nevada,2019,3048602,West Virginia,74,39,-116,39,-80
New Hampshire,2010,1303865,West Virginia,0,43,-72,39,-80
New Hampshire,2011,1305678,West Virginia,0,43,-72,39,-80
New Hampshire,2012,1309203,West Virginia,80,43,-72,39,-80
New Hampshire,2013,1310978,West Virginia,550,43,-72,39,-80
New Hampshire,2014,1314735,West Virginia,0,43,-72,39,-80
New Hampshire,2015,1318121,West Virginia,28,43,-72,39,-80
New Hampshire,2016,1322101,West Virginia,297,43,-72,39,-80
